latitude,longitude,room_type,property_type,accommodates,bedrooms,bathrooms,beds,number_of_reviews,reviews_per_month,review_scores_rating,minimum_nights,maximum_nights,availability_365,instant_bookable,host_is_superhost,price
43.77211,11.26642,Entire home/apt,Entire condo,2,1.0,1.0,1.0,94.0,5.88,4.89,1,1125,127,1.0,1.0,165.0
43.76813,11.25181,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,377.0,4.02,4.88,2,30,251,0.0,1.0,112.0
43.76995,11.25935,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,475.0,5.11,4.79,1,12,78,1.0,,147.0
43.772,11.25688,Entire home/apt,Entire rental unit,4,2.0,1.0,2.0,292.0,3.13,4.85,3,30,97,1.0,1.0,159.0
43.78005,11.25812,Entire home/apt,Entire rental unit,8,3.0,2.0,3.0,53.0,0.71,4.81,2,600,351,1.0,1.0,247.0
43.78928,11.28688,Entire home/apt,Entire condo,4,2.0,2.0,3.0,61.0,0.65,4.72,3,60,303,1.0,0.0,90.0
43.77308,11.27903,Entire home/apt,Entire condo,2,1.0,1.0,2.0,240.0,2.57,4.86,1,10,50,0.0,1.0,76.0
43.7842,11.25552,Entire home/apt,Entire condo,4,3.0,1.0,2.0,26.0,0.28,4.46,1,1125,116,1.0,0.0,655.0
43.7755,11.25095,Entire home/apt,Entire rental unit,2,2.0,1.0,2.0,48.0,0.51,4.88,2,1125,19,0.0,0.0,1337.3999999999978
43.76875206992953,11.263035610616654,Entire home/apt,Entire loft,3,1.0,1.0,3.0,306.0,3.71,4.92,2,28,285,0.0,1.0,165.0
43.7733,11.22825,Entire home/apt,Entire rental unit,6,2.0,1.0,7.0,2.0,0.03,5.0,31,360,353,1.0,0.0,128.0
43.77093,11.26604,Entire home/apt,Entire rental unit,6,3.0,1.0,4.0,10.0,0.11,4.7,1,30,124,1.0,0.0,1000.0
43.75993,11.20231,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,24.0,0.28,4.79,2,1125,279,0.0,0.0,90.0
43.76809,11.25028,Entire home/apt,Entire rental unit,5,2.0,1.0,3.0,29.0,0.31,4.79,2,30,232,1.0,0.0,298.0
43.76444,11.26379,Entire home/apt,Entire rental unit,3,1.0,1.0,2.0,83.0,0.9,4.92,2,30,75,1.0,1.0,123.0
43.7737,11.24911,Entire home/apt,Entire rental unit,4,2.0,2.0,3.0,311.0,3.41,4.55,2,1125,203,1.0,0.0,181.0
43.7706,11.25564,Entire home/apt,Entire rental unit,6,2.0,2.0,4.0,159.0,1.73,4.82,2,1125,282,1.0,0.0,235.0
43.77205,11.25909,Entire home/apt,Entire loft,2,1.0,1.0,2.0,203.0,2.19,4.87,2,1125,258,1.0,1.0,113.0
43.77556,11.26763,Entire home/apt,Entire rental unit,2,1.0,1.0,2.0,30.0,0.33,4.73,31,400,214,0.0,,122.0
43.76826,11.25776,Entire home/apt,Entire condo,7,3.0,2.0,4.0,430.0,5.41,4.75,1,29,310,1.0,,231.0
43.79236,11.21942,Entire home/apt,Entire rental unit,4,1.0,1.0,1.0,16.0,0.17,4.88,1,28,41,0.0,0.0,114.0
43.7714,11.25783,Entire home/apt,Entire condo,4,2.0,1.0,2.0,171.0,1.85,4.81,2,90,343,1.0,1.0,126.0
43.7665,11.24408,Entire home/apt,Entire rental unit,3,1.0,1.0,3.0,262.0,2.81,4.93,2,29,334,0.0,,98.0
43.77708,11.25407,Entire home/apt,Entire loft,4,1.0,1.5,2.0,246.0,2.71,4.85,2,30,303,0.0,1.0,119.0
43.78322,11.26008,Entire home/apt,Entire rental unit,10,4.0,3.0,7.0,249.0,2.74,4.86,3,30,241,1.0,1.0,332.0
43.7679,11.26666,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,10.0,0.11,5.0,21,450,129,0.0,0.0,80.0
43.76591,11.25659,Entire home/apt,Entire loft,2,1.0,1.0,1.0,201.0,2.19,4.83,1,30,291,1.0,0.0,151.0
43.7702,11.25066,Private room,Private room in serviced apartment,2,1.0,1.0,1.0,7.0,0.08,5.0,1,1125,161,0.0,0.0,190.0
43.77199,11.25057,Entire home/apt,Entire serviced apartment,4,2.0,1.0,2.0,2.0,0.03,5.0,1,1125,161,0.0,0.0,209.0
43.7707,11.25019,Entire home/apt,Entire serviced apartment,3,1.0,1.0,1.0,25.0,0.29,4.84,1,1125,160,0.0,0.0,219.0
43.77027,11.25038,Entire home/apt,Entire serviced apartment,4,1.0,1.0,2.0,23.0,0.27,4.91,1,1125,161,0.0,0.0,228.0
43.7704,11.25021,Private room,Private room in serviced apartment,2,2.0,1.0,1.0,5.0,0.13,5.0,1,1125,161,0.0,0.0,206.0
43.77169,11.25024,Private room,Room in aparthotel,2,2.0,1.0,1.0,12.0,0.16,4.92,1,1125,161,0.0,0.0,171.0
43.77236,11.24995,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,277.0,3.02,4.85,2,30,269,0.0,1.0,170.0
43.7712,11.2577,Entire home/apt,Entire rental unit,4,1.0,2.0,1.0,77.0,0.85,4.73,2,30,52,1.0,0.0,170.0
43.7659,11.24957,Entire home/apt,Entire rental unit,3,1.0,1.0,1.0,96.0,1.05,4.81,3,30,287,0.0,1.0,83.0
43.77419,11.24747,Entire home/apt,Entire rental unit,4,1.0,1.5,1.0,246.0,2.71,4.91,2,120,171,1.0,,182.0
43.78602,11.25781,Private room,Private room in home,2,1.0,1.0,1.0,441.0,4.85,4.58,1,30,106,1.0,0.0,67.0
43.77431,11.25331,Entire home/apt,Entire rental unit,4,2.0,1.0,2.0,380.0,4.17,4.97,1,27,121,1.0,1.0,449.0
43.78457,11.26297,Entire home/apt,Entire rental unit,5,1.0,1.0,2.0,45.0,0.48,4.96,2,1125,49,0.0,0.0,69.0
43.77033,11.25523,Entire home/apt,Entire loft,3,0.0,1.0,2.0,481.0,5.18,4.97,1,28,241,0.0,1.0,192.0
43.77033,11.25523,Entire home/apt,Entire loft,3,0.0,1.0,2.0,400.0,4.31,4.98,1,28,241,0.0,1.0,227.0
43.77033,11.25523,Entire home/apt,Entire loft,2,0.0,1.0,1.0,498.0,5.35,4.98,2,28,272,0.0,1.0,227.0
43.77033,11.25523,Entire home/apt,Entire loft,4,0.0,1.0,3.0,371.0,3.99,4.96,1,28,247,0.0,1.0,190.0
43.76819,11.25863,Entire home/apt,Entire condo,4,2.0,2.0,3.0,3.0,0.03,5.0,7,400,336,0.0,0.0,250.0
43.77058,11.25378,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,258.0,2.94,4.9,3,14,293,1.0,1.0,172.0
43.79051,11.2334,Entire home/apt,Entire rental unit,4,1.0,1.0,3.0,6.0,0.07,5.0,5,60,120,0.0,0.0,106.0
43.7726,11.26533,Entire home/apt,Entire rental unit,5,2.0,2.0,2.0,12.0,0.17,5.0,1,28,231,0.0,1.0,239.0
43.7672,11.25939,Entire home/apt,Entire condo,3,1.0,1.5,1.0,97.0,1.14,4.88,3,1125,192,0.0,0.0,105.0
43.77037,11.22403,Entire home/apt,Entire rental unit,5,2.0,1.0,5.0,49.0,0.56,4.94,2,30,48,0.0,0.0,177.0
43.766876220703125,11.253847122192385,Entire home/apt,Entire condo,2,1.0,1.0,1.0,138.0,1.52,4.72,3,7,74,1.0,1.0,99.0
43.77199,11.26145,Entire home/apt,Entire rental unit,3,1.0,1.0,2.0,5.0,0.06,5.0,1,1125,158,0.0,1.0,144.0
43.78256,11.23789,Entire home/apt,Entire townhouse,3,1.0,1.0,2.0,44.0,0.48,4.68,31,730,334,0.0,1.0,76.0
43.79035,11.22475,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,44.0,0.51,4.73,1,30,102,0.0,1.0,153.0
43.77357,11.25382,Entire home/apt,Entire rental unit,4,2.0,1.0,3.0,27.0,0.31,4.93,3,1125,159,1.0,0.0,180.0
43.80311,11.23733,Private room,Private room in condo,2,1.0,1.0,1.0,117.0,1.28,4.75,2,21,55,1.0,0.0,60.0
43.76946,11.25334,Entire home/apt,Entire condo,4,1.0,1.0,4.0,14.0,0.38,4.21,2,29,299,0.0,,225.0
43.77657,11.25395,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,491.0,5.41,4.87,1,29,213,1.0,1.0,120.0
43.78753,11.25205,Entire home/apt,Entire rental unit,2,1.0,1.0,2.0,88.0,0.96,4.78,2,10,76,0.0,0.0,78.0
43.76466,11.24607,Private room,Private room in condo,2,1.0,1.0,1.0,193.0,2.12,4.89,2,7,24,0.0,1.0,72.0
43.77179,11.26515,Private room,Private room in rental unit,2,2.0,1.0,1.0,82.0,1.0,4.76,2,365,66,0.0,,59.0
43.77539,11.24572,Entire home/apt,Entire rental unit,4,2.0,1.0,1.0,336.0,3.63,4.82,1,1125,279,1.0,1.0,144.0
43.76933,11.24223,Entire home/apt,Entire loft,2,1.0,1.0,2.0,336.0,3.73,4.72,2,30,301,1.0,0.0,95.0
43.76619,11.24461,Entire home/apt,Entire vacation home,3,2.0,1.0,2.0,1.0,0.04,5.0,2,30,146,1.0,0.0,227.0
43.76619,11.24461,Entire home/apt,Entire vacation home,6,3.0,2.0,3.0,3.0,0.04,4.33,2,30,150,1.0,0.0,325.0
43.77378,11.26253,Entire home/apt,Entire rental unit,4,1.0,1.0,3.0,296.0,3.26,4.95,2,28,144,0.0,1.0,177.0
43.7679,11.25881,Entire home/apt,Entire condo,4,2.0,1.0,2.0,141.0,1.53,4.88,5,28,104,0.0,1.0,128.0
43.77539,11.24572,Entire home/apt,Entire rental unit,8,3.0,1.5,4.0,339.0,3.66,4.73,1,30,253,1.0,1.0,118.0
43.7818,11.23445,Entire home/apt,Entire condo,4,1.0,1.0,2.0,43.0,0.47,4.77,1,1000,147,0.0,0.0,79.0
43.78532,11.2534,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,9.0,0.1,5.0,2,15,55,0.0,0.0,74.0
43.77338,11.26403,Entire home/apt,Entire rental unit,4,2.0,1.0,3.0,35.0,0.38,4.97,29,120,229,1.0,0.0,141.0
43.76916,11.25186,Entire home/apt,Entire rental unit,7,2.0,2.0,5.0,192.0,2.23,4.35,2,1125,288,1.0,0.0,222.0
43.7848,11.25562,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,125.0,1.36,4.49,1,90,285,1.0,0.0,69.0
43.79526,11.25027,Entire home/apt,Entire condo,4,2.0,1.0,4.0,1.0,0.03,4.0,5,30,11,0.0,0.0,220.0
43.76246,11.24623,Entire home/apt,Entire rental unit,2,1.0,2.0,1.0,535.0,5.79,4.99,5,1125,259,0.0,1.0,138.0
43.78114,11.25681,Entire home/apt,Entire condo,2,1.0,1.5,1.0,431.0,4.67,4.96,3,14,98,0.0,1.0,100.0
43.7771,11.25722,Entire home/apt,Entire rental unit,7,2.0,2.0,4.0,57.0,0.63,4.89,2,15,88,1.0,0.0,308.0
43.74416,11.28191,Entire home/apt,Entire condo,3,1.0,1.0,1.0,12.0,0.13,4.92,1,45,301,0.0,0.0,75.0
43.7793,11.25439,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,223.0,2.45,4.7,2,1125,115,1.0,0.0,76.0
43.76857,11.26145,Entire home/apt,Entire vacation home,4,1.0,1.0,2.0,33.0,0.36,4.91,1,28,254,1.0,0.0,162.0
43.77368,11.29312,Entire home/apt,Entire condo,3,1.0,1.0,2.0,54.0,0.59,4.91,4,28,314,0.0,1.0,86.0
43.7683,11.26522,Entire home/apt,Entire rental unit,4,2.0,1.0,2.0,90.0,1.05,4.62,1,30,109,1.0,0.0,135.0
43.76932,11.25122,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,30.0,0.85,4.87,3,1125,358,0.0,1.0,148.0
43.77089,11.26029,Entire home/apt,Entire rental unit,8,4.0,3.0,6.0,221.0,2.56,4.98,2,29,160,0.0,1.0,739.0
43.77848,11.25282,Private room,Private room in condo,1,1.0,1.0,1.0,249.0,2.81,4.69,1,1125,212,0.0,0.0,53.0
43.77025,11.26592,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,179.0,2.04,4.67,2,27,362,1.0,1.0,110.0
43.77327,11.25723,Entire home/apt,Entire rental unit,4,2.0,1.0,2.0,7.0,0.08,4.14,3,1125,34,1.0,1.0,311.0
43.77018,11.26251,Entire home/apt,Entire rental unit,4,2.0,1.0,3.0,242.0,2.73,4.7,1,100,212,1.0,0.0,95.0
43.76929,11.26094,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,125.0,1.42,4.77,2,1125,23,0.0,0.0,103.0
43.77033,11.25523,Entire home/apt,Entire loft,2,0.0,1.0,1.0,513.0,5.57,4.9,1,28,248,0.0,1.0,123.0
43.7776,11.25182,Entire home/apt,Entire rental unit,3,1.0,1.0,2.0,71.0,0.78,4.65,2,29,49,0.0,0.0,72.0
43.77529,11.25516,Entire home/apt,Entire rental unit,6,2.0,2.0,4.0,377.0,4.11,4.87,2,1125,217,1.0,1.0,200.0
43.77851,11.25284,Private room,Private room in rental unit,1,1.0,1.0,1.0,283.0,3.11,4.67,1,1125,253,0.0,0.0,60.0
43.77068,11.26054,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,14.0,0.16,4.93,1,1125,243,1.0,0.0,175.0
43.77377700805664,11.254578590393066,Entire home/apt,Entire condo,5,2.0,1.0,2.0,202.0,2.23,4.67,2,28,334,0.0,1.0,202.0
43.80263,11.23692,Entire home/apt,Entire condo,5,2.0,1.0,3.0,14.0,0.18,4.64,2,30,196,1.0,1.0,81.0
43.76618,11.25025,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,5.0,0.06,4.8,31,370,0,1.0,0.0,123.0
43.77364,11.2546,Entire home/apt,Entire rental unit,4,2.0,1.5,2.0,241.0,2.67,4.98,4,1125,196,1.0,1.0,551.0
43.78345,11.23907,Entire home/apt,Entire rental unit,4,2.0,1.0,3.0,150.0,1.65,4.81,2,90,151,1.0,,114.0
43.77013,11.26439,Entire home/apt,Entire rental unit,5,3.0,2.0,4.0,2.0,0.05,4.0,3,1125,109,0.0,1.0,264.0
43.7869,11.27184,Private room,Private room in rental unit,4,1.0,1.0,2.0,26.0,0.28,4.92,31,100,89,0.0,0.0,45.0
43.76695,11.25211,Entire home/apt,Entire condo,4,1.0,1.0,2.0,172.0,2.01,4.98,2,29,69,0.0,1.0,128.0
43.78524,11.2647,Private room,Private room in vacation home,2,1.0,1.0,1.0,138.0,1.51,4.71,2,20,358,1.0,1.0,87.0
43.808292,11.235936,Entire home/apt,Entire condo,3,1.0,1.0,1.0,74.0,0.81,4.91,2,29,246,1.0,1.0,80.0
43.77243,11.24985,Hotel room,Room in serviced apartment,2,1.0,1.0,1.0,12.0,0.14,4.25,1,365,185,1.0,0.0,171.0
43.76503,11.25357,Entire home/apt,Entire condo,4,1.0,1.0,1.0,15.0,0.94,5.0,1,365,95,1.0,1.0,332.0
43.76654,11.25327,Entire home/apt,Entire condo,3,1.0,1.0,1.0,5.0,1.03,5.0,1,30,99,1.0,1.0,322.0
43.76701,11.25328,Entire home/apt,Entire condo,4,1.0,1.0,1.0,11.0,2.08,4.91,1,365,91,1.0,1.0,358.0
43.76699,11.2548,Entire home/apt,Entire condo,5,2.0,2.0,2.0,20.0,1.25,5.0,1,30,70,1.0,1.0,382.0
43.76675,11.25509,Entire home/apt,Entire condo,2,1.0,1.0,1.0,76.0,4.38,4.97,1,365,151,1.0,1.0,529.0
43.77845,11.25297,Private room,Private room in rental unit,2,1.0,1.0,2.0,263.0,2.99,4.64,1,1125,134,0.0,0.0,52.0
43.78589,11.26604,Entire home/apt,Entire rental unit,2,1.0,1.0,2.0,16.0,0.18,4.69,31,365,67,0.0,0.0,45.0
43.76815,11.25866,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,172.0,2.28,4.73,2,29,331,1.0,1.0,147.0
43.774633,11.258416,Entire home/apt,Entire rental unit,4,2.0,2.0,2.0,378.0,4.28,4.95,3,28,275,0.0,1.0,217.0
43.78258,11.2445,Entire home/apt,Entire loft,2,1.0,1.0,1.0,21.0,0.24,4.95,2,90,360,0.0,0.0,145.0
43.76668,11.25297,Entire home/apt,Entire condo,2,1.0,1.0,1.0,220.0,2.5,4.96,2,15,96,0.0,1.0,106.0
43.78335,11.26306,Private room,Private room in vacation home,2,1.0,1.0,1.0,97.0,1.06,4.69,2,29,356,1.0,1.0,78.0
43.77157,11.25176,Entire home/apt,Entire rental unit,4,2.0,2.5,3.0,11.0,0.13,5.0,31,1125,358,0.0,0.0,630.0
43.78656,11.24888,Private room,Private room,2,1.0,1.0,1.0,91.0,1.0,4.6,2,120,230,1.0,0.0,60.0
43.77227,11.2642,Entire home/apt,Entire rental unit,4,2.0,1.0,3.0,112.0,1.27,4.96,3,30,303,0.0,1.0,286.0
43.77427,11.24228,Entire home/apt,Entire condo,4,1.0,1.0,2.0,73.0,0.8,4.99,3,29,57,0.0,0.0,209.0
43.77245,11.22107,Entire home/apt,Entire rental unit,6,3.0,1.0,3.0,96.0,1.05,4.95,2,365,311,0.0,1.0,190.0
43.76629,11.2449,Entire home/apt,Entire rental unit,4,1.0,1.0,1.0,136.0,1.49,4.76,2,30,232,1.0,0.0,94.0
43.77754,11.25027,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,21.0,0.24,4.52,2,29,79,0.0,0.0,70.0
43.77035,11.26026,Private room,Room in boutique hotel,2,1.0,1.0,1.0,4.0,0.08,4.75,1,1125,258,1.0,0.0,218.0
43.76928592582652,11.252813964338342,Entire home/apt,Entire rental unit,9,2.0,2.5,6.0,564.7399999999998,6.45,4.9,1,28,256,1.0,1.0,254.0
43.76261,11.26101,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,80.0,0.92,4.78,2,14,47,0.0,0.0,81.0
43.7755,11.25212,Entire home/apt,Entire rental unit,4,2.0,1.5,3.0,94.0,1.07,4.82,4,30,31,0.0,1.0,175.0
43.7719,11.24616,Entire home/apt,Entire rental unit,3,1.0,1.0,2.0,155.0,1.79,4.65,2,29,122,1.0,0.0,133.0
43.77499,11.23856,Entire home/apt,Entire loft,2,1.0,1.0,1.0,32.0,0.36,4.88,7,110,85,1.0,1.0,144.0
43.773,11.24678,Entire home/apt,Entire rental unit,7,2.0,2.0,3.0,362.0,3.97,4.94,2,1125,7,1.0,1.0,200.0
43.78322,11.26909,Entire home/apt,Entire rental unit,4,2.0,1.0,2.0,335.0,3.71,4.96,2,9,277,1.0,0.0,305.0
43.7689,11.25404,Entire home/apt,Entire condo,2,1.0,1.0,1.0,248.0,2.84,4.75,2,365,312,1.0,,141.0
43.76445,11.24417,Entire home/apt,Entire rental unit,4,1.0,1.0,1.0,21.0,0.24,3.81,1,1125,88,1.0,0.0,152.0
43.77844,11.25291,Private room,Private room in rental unit,2,1.0,1.0,2.0,265.0,2.95,4.68,1,1125,358,0.0,0.0,60.0
43.76955,11.26106,Entire home/apt,Entire rental unit,6,2.0,2.0,5.0,6.0,0.07,4.5,3,1125,28,0.0,1.0,219.0
43.7735,11.24639,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,115.0,1.31,4.67,2,29,94,1.0,1.0,125.0
43.7668,11.25317,Entire home/apt,Entire loft,4,1.0,1.0,2.0,389.0,4.31,4.88,2,28,318,1.0,0.0,131.0
43.77576,11.25334,Entire home/apt,Entire rental unit,4,1.0,1.0,1.0,243.0,2.76,4.99,2,1125,235,1.0,1.0,195.0
43.77841,11.25438,Entire home/apt,Entire rental unit,3,1.0,1.0,1.0,147.0,1.62,4.78,2,1125,218,1.0,0.0,120.0
43.7711,11.24923,Entire home/apt,Entire rental unit,8,3.0,3.0,4.0,217.0,2.43,4.83,2,20,152,1.0,1.0,162.0
43.77593,11.25483,Private room,Private room in rental unit,2,1.0,1.0,1.0,432.0,4.76,4.8,2,29,70,1.0,0.0,130.0
43.77431,11.25331,Entire home/apt,Entire rental unit,8,2.0,2.0,4.0,265.0,2.92,4.96,1,28,111,1.0,1.0,475.0
43.77478,11.25296,Entire home/apt,Entire rental unit,4,2.0,1.5,4.0,312.0,3.43,4.97,1,27,104,1.0,1.0,303.0
43.77476,11.25301,Entire home/apt,Entire rental unit,4,2.0,1.0,2.0,381.0,4.19,4.94,1,27,90,1.0,1.0,266.0
43.77519,11.25914,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,241.0,2.65,4.87,2,21,183,0.0,1.0,160.0
43.76801,11.26103,Entire home/apt,Entire rental unit,4,1.0,1.0,1.0,38.0,0.43,4.39,1,1125,266,1.0,0.0,111.0
43.77943,11.24076,Entire home/apt,Entire rental unit,5,2.0,2.0,3.0,204.0,2.26,4.87,2,30,322,1.0,1.0,202.0
43.77724,11.26199,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,240.0,2.72,5.0,2,28,5,0.0,1.0,162.0
43.77688,11.26171,Private room,Private room in rental unit,1,1.0,1.0,1.0,289.0,3.38,4.94,3,1125,36,0.0,1.0,48.0
43.75235,11.24572,Entire home/apt,Entire guest suite,2,1.0,1.0,1.0,173.0,1.94,4.95,3,28,307,1.0,1.0,100.0
43.79369,11.24571,Private room,Private room in vacation home,2,1.0,1.0,1.0,366.0,4.04,4.84,2,28,348,1.0,0.0,86.0
43.77576,11.25469,Private room,Private room in rental unit,2,1.0,1.0,1.0,424.0,4.67,4.57,1,90,69,1.0,0.0,127.0
43.7756635,11.2546672,Private room,Private room in rental unit,2,1.0,1.0,1.0,446.0,4.91,4.76,2,90,71,1.0,0.0,126.0
43.78772,11.27422,Entire home/apt,Entire rental unit,3,1.0,1.0,3.0,3.0,0.31,5.0,31,1125,269,0.0,0.0,112.0
43.7716,11.25684,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,418.0,4.61,4.83,1,28,128,1.0,0.0,111.0
43.77896,11.25378,Entire home/apt,Entire rental unit,2,1.0,1.0,2.0,298.0,3.32,4.86,1,1125,104,0.0,1.0,90.0
43.77382,11.2584,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,6.0,0.08,4.5,1,28,270,1.0,0.0,158.0
43.77368,11.258427,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,6.0,0.07,3.67,1,28,238,1.0,0.0,158.0
43.78573,11.23719,Entire home/apt,Entire rental unit,4,1.0,1.0,1.0,5.0,0.41,3.5,30,1125,304,1.0,0.0,160.0
43.77691828325165,11.28972147209136,Entire home/apt,Entire condo,4,1.0,2.0,2.0,51.0,0.75,4.96,2,30,54,0.0,1.0,85.0
43.77168,11.26948,Entire home/apt,Entire rental unit,6,2.0,2.0,2.0,2.0,0.03,3.5,1,1125,326,1.0,0.0,133.0
43.76764,11.25205,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,222.0,2.53,4.98,3,1125,72,1.0,1.0,154.0
43.76784,11.25956,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,188.0,2.09,4.64,3,120,41,0.0,0.0,106.0
43.76719,11.25223,Entire home/apt,Entire rental unit,6,3.0,2.0,4.0,284.0,3.28,4.99,3,60,264,0.0,1.0,414.0
43.7624626159668,11.278009414672852,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,141.0,1.59,4.84,2,10,72,0.0,1.0,90.0
43.76704,11.25186,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,88.0,1.01,4.85,3,30,12,0.0,0.0,643.0
43.76617,11.28376,Private room,Private room in rental unit,2,1.0,1.0,1.0,249.0,2.76,4.93,2,60,235,0.0,1.0,84.0
43.76671,11.25176,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,96.0,1.12,4.86,3,30,12,0.0,0.0,463.0
43.76646,11.25386,Entire home/apt,Entire rental unit,6,3.0,3.0,3.0,181.0,2.04,4.81,1,1125,182,1.0,0.0,602.0
43.77721,11.25614,Entire home/apt,Entire condo,7,2.0,2.0,5.0,340.0,3.83,4.66,1,360,69,1.0,0.0,203.0
43.77943,11.24076,Entire home/apt,Entire condo,2,1.0,1.0,2.0,17.0,0.19,5.0,2,30,322,1.0,1.0,259.0
43.76887,11.26807,Entire home/apt,Entire loft,4,1.0,1.0,1.0,286.0,3.2,4.91,2,20,286,1.0,1.0,136.0
43.7696,11.25522,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,193.0,2.23,4.84,3,1125,330,1.0,1.0,143.0
43.77328,11.26359,Entire home/apt,Entire condo,3,2.0,1.0,2.0,208.0,2.37,5.0,4,14,251,1.0,0.0,136.0
43.77699,11.26174,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,283.0,3.17,4.99,2,28,261,0.0,1.0,162.0
43.77859,11.25008,Entire home/apt,Entire condo,3,1.0,1.0,2.0,60.0,0.68,4.75,3,30,159,0.0,1.0,147.0
43.76759,11.25317,Entire home/apt,Entire rental unit,6,2.0,1.0,2.0,65.0,0.76,4.89,31,90,294,1.0,1.0,179.0
43.77591,11.25642,Entire home/apt,Entire condo,6,3.0,3.0,3.0,107.0,1.24,4.89,2,30,69,0.0,1.0,262.0
43.76805,11.27386,Entire home/apt,Entire condo,2,1.0,1.0,2.0,251.0,2.86,4.92,2,30,272,1.0,,105.0
43.78613,11.27111,Entire home/apt,Tiny home,2,1.0,1.0,1.0,205.0,2.32,4.85,2,30,275,0.0,1.0,99.0
43.77182,11.27021,Entire home/apt,Entire rental unit,5,3.0,2.5,4.0,18.0,0.21,4.56,7,1125,37,1.0,0.0,139.0
43.75871276855469,11.241190910339355,Entire home/apt,Entire condo,4,2.0,2.0,4.0,90.0,1.0,4.91,3,28,265,0.0,0.0,125.0
43.76757,11.24888,Entire home/apt,Entire condo,5,2.0,1.0,3.0,99.0,1.12,4.71,4,28,234,1.0,,122.0
43.77060770894168,11.255762990984502,Entire home/apt,Entire rental unit,4,2.0,2.0,2.0,278.0,3.12,4.96,3,14,122,1.0,1.0,184.0
43.7739372253418,11.245072364807127,Entire home/apt,Entire condo,6,3.0,2.0,5.0,180.0,2.05,4.94,2,21,320,0.0,1.0,160.0
43.76908,11.24786,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,105.0,1.2,4.92,1,29,66,1.0,1.0,178.0
43.77034,11.2598,Entire home/apt,Entire rental unit,6,2.0,1.0,3.0,415.0,4.68,4.29,2,1125,317,1.0,0.0,139.0
43.77582,11.25328,Entire home/apt,Entire rental unit,4,2.0,1.0,2.0,125.0,1.42,4.52,1,29,207,1.0,0.0,104.0
43.79614,11.27303,Entire home/apt,Entire rental unit,4,3.0,2.0,3.0,5.0,0.06,4.8,31,660,365,0.0,0.0,45.0
43.76454,11.24451,Entire home/apt,Entire condo,4,1.0,1.0,2.0,41.0,0.47,4.63,3,300,354,0.0,0.0,130.0
43.77315,11.2628,Entire home/apt,Entire condo,2,1.0,1.0,1.0,112.0,2.88,4.6,1,21,134,0.0,0.0,90.0
43.76683,11.25104,Entire home/apt,Entire rental unit,4,2.0,2.0,2.0,82.0,0.93,4.9,3,30,237,0.0,1.0,267.0
43.76942,11.26279,Entire home/apt,Entire loft,3,0.0,1.0,2.0,124.0,1.41,4.85,1,30,40,1.0,0.0,98.0
43.78732,11.26951,Entire home/apt,Entire rental unit,4,1.0,1.0,3.0,27.0,0.31,4.52,2,30,165,0.0,0.0,79.0
43.76974,11.26189,Entire home/apt,Entire rental unit,3,1.0,1.0,2.0,11.0,0.12,5.0,3,14,111,1.0,0.0,151.0
43.77412,11.24966,Entire home/apt,Entire rental unit,6,3.0,4.0,4.0,39.0,0.44,4.82,1,1125,124,1.0,1.0,492.0
43.76826,11.25713,Entire home/apt,Entire condo,8,3.0,2.0,3.0,281.0,3.41,4.88,1,29,203,1.0,1.0,312.0
43.76888,11.25716,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,419.0,4.7,4.87,2,30,286,1.0,1.0,114.0
43.77307,11.2534,Entire home/apt,Entire rental unit,5,2.0,2.5,2.0,305.0,3.5,4.93,2,15,272,0.0,0.0,475.0
